-3.03109,0.75,14.98
-3.03109,0.75,14.96
-3.03109,0.75,14.94
-3.03109,0.75,14.92
-3.03109,0.75,14.9
-3.03109,0.75,14.88
-3.03109,0.75,14.86
-3.03109,0.75,14.84
-3.03109,0.75,14.82
-3.03109,0.75,14.8
-3.03109,0.75,14.78
-3.03109,0.75,14.76
-3.03109,0.75,14.74
-3.03109,0.75,14.72
-3.03109,0.75,14.7
-3.03109,0.75,14.68
-3.03109,0.75,14.66
-3.03109,0.75,14.64
-3.03109,0.75,14.62
-3.03109,0.75,14.6
-3.03109,0.75,14.59
-3.03109,0.75,14.58
-3.03109,0.75,14.56
-3.03109,0.75,14.54
-3.03109,0.75,14.52
-3.03109,0.75,14.5
-3.03109,0.75,14.48
-3.03109,0.75,14.46
-3.03109,0.75,14.44
-3.03109,0.75,14.42
-3.03109,0.75,14.4
-3.03109,0.75,14.38
-3.03109,0.75,14.36
-3.03109,0.75,14.34
-3.03109,0.75,14.32
-3.03109,0.75,14.3
-3.03109,0.75,14.28
-3.03109,0.75,14.26
-3.03109,0.75,14.24
-3.03109,0.75,14.22
-3.03109,0.75,14.2
-3.03109,0.75,14.18
-3.03109,0.75,14.16
-3.03109,0.75,14.14
-3.03109,0.75,14.12
-3.03109,0.75,14.1
-3.03109,0.75,14.08
-3.03109,0.75,14.06
-3.03109,0.75,14.04
-3.03109,0.75,14.02
-3.03109,0.75,14
-3.03109,0.75,13.98
-3.03109,0.75,13.96
-3.03109,0.75,13.94
-3.03109,0.75,13.92
-3.03109,0.75,13.9
-3.03109,0.75,13.88
-3.03109,0.75,13.86
-3.03109,0.75,13.84
-3.03109,0.75,13.82
-3.03109,0.75,13.8
-3.03109,0.75,13.78
-3.03109,0.75,13.76
-3.03109,0.75,13.74
-3.03109,0.75,13.72
-3.03109,0.75,13.7
-3.03109,0.75,13.68
-3.03109,0.75,13.66
-3.03109,0.75,13.64
-3.03109,0.75,13.62
-3.03109,0.75,13.6
-3.03109,0.75,13.58
-3.03109,0.75,13.56
-3.03109,0.75,13.54
-3.03109,0.75,13.52
-3.03109,0.75,13.5
-3.03109,0.75,13.48
-3.03109,0.75,13.46
-3.03109,0.75,13.44
-3.03109,0.75,13.42
-3.03109,0.75,13.4
-3.03109,0.75,13.38
-3.03109,0.75,13.36
-3.03109,0.75,13.34
-3.03109,0.75,13.32
-3.03109,0.75,13.3
-3.03109,0.75,13.28
-3.03109,0.75,13.26
-3.03109,0.75,13.24
-3.03109,0.75,13.22
-3.03109,0.75,13.2
-3.03109,0.75,13.18
-3.03109,0.75,13.16
-3.03109,0.75,13.14
-3.03109,0.75,13.12
-3.03109,0.75,13.1
-3.03109,0.75,13.08
-3.03109,0.75,13.06
-3.03109,0.75,13.04
-3.03109,0.75,13.02
-3.03109,0.75,13
-3.03109,0.75,12.98
-3.03109,0.75,12.96
-3.03109,0.75,12.94
-3.03109,0.75,12.92
-3.03109,0.75,12.9
-3.03109,0.75,12.88
-3.03109,0.75,12.86
-3.03109,0.75,12.84
-3.03109,0.75,12.82
-3.03109,0.75,12.8
-3.03109,0.75,12.78
-3.03109,0.75,12.76
-3.03109,0.75,12.74
-3.03109,0.75,12.72
-3.03109,0.75,12.7
-3.03109,0.75,12.68
-3.03109,0.75,12.66
-3.03109,0.75,12.64
-3.03109,0.75,12.62
-3.03109,0.75,12.6
-3.03109,0.75,12.58
-3.03109,0.75,12.56
-3.03109,0.75,12.54
-3.03109,0.75,12.52
-3.03109,0.75,12.5
-3.03109,0.75,12.48
-3.03109,0.75,12.46
-3.03109,0.75,12.44
-3.03109,0.75,12.42
-3.03109,0.75,12.4
-3.03109,0.75,12.38
-3.03109,0.75,12.36
-3.03109,0.75,12.34
-3.03109,0.75,12.32
-3.03109,0.75,12.3
-3.03109,0.75,12.28
-3.03109,0.75,12.26
-3.03109,0.75,12.24
-3.03109,0.75,12.22
-3.03109,0.75,12.2
-3.03109,0.75,12.18
-3.03109,0.75,12.16
-3.03109,0.75,12.14
-3.03109,0.75,12.12
-3.03109,0.75,12.1
-3.03109,0.75,12.08
